ID,q_cfs_da,q_cfs_no_da
5789144,0.0003531468402891002,0.0003531468402891002
5789138,0.0031783215626019013,0.0031783215626019013
5788978,453.45778050935473,453.45778050935473
5788864,1341.1638019324969,861.1130367939902
5788836,640.6342780301082,762.3579229645344
5789852,630.1106850517592,770.9669422364907
5788846,311.4693289447417,311.4693289447417
5788906,747.1178969012045,747.1178969012045
5788954,219.22653048867218,219.22653048867218
5788924,226.4040710294582,226.4040710294582
5789798,113.70471239442384,113.70471239442384
5789010,19.47072784825703,19.47072784825703
5789792,15.229688019480088,15.229688019480088
5788972,2.390214801643281,2.390214801643281
5789862,9.087359194034702,9.087359194034702
5789790,0.4094227368040919,0.4094227368040919
5789054,0.14655553865617144,0.14655553865617144
5789066,0.17480737483230524,0.17480737483230524
5789880,0.14690865967802935,0.14690865967802935
5789060,0.05226573236277253,0.05226573236277253
5789056,0.6483595456967766,0.6483595456967766
5789036,0.5256057958225367,0.5256057958225367
5789030,2.8866144493696226,2.8866144493696226
5789876,0.2977026340738583,0.2977026340738583
5789018,0.2761606927545761,0.2761606927545761
5789874,0.27156980020370014,0.27156980020370014
5789780,0.24579009753724518,0.24579009753724518
5788988,13.91512531043907,13.91512531043907
5788980,1.8892748261049541,1.8892748261049541
5788898,25.51190443058392,25.51190443058392
5788928,59.533592895359526,59.533592895359526
5788888,2.437999607342143,2.437999607342143
5788886,1.004092133065089,1.004092133065089
5788834,0.007416263978213665,0.007416263978213665
5788824,0.004944055764047394,0.004944055764047394
5788832,1.2525179553303831,1.2525179553303831
5788826,0.001412587361156399,0.001412587361156399
5788926,139.52691988279182,139.52691988279182
5788914,105.53279403537924,105.53279403537924
5788874,37.757806246488265,37.757806246488265
5788828,5.511476298854557,5.511476298854557
5788820,6.207402485395529,6.207402485395529
5788818,0.0021188810417346023,0.0021188810417346023
5788830,39.51287978958801,39.51287978958801
5789754,5.787899229359921,5.787899229359921
5789750,30.551465189374753,30.551465189374753
5788876,57.267096384088994,57.267096384088994
5788852,14.919863587573877,14.919863587573877
5789760,53.84008936980069,53.84008936980069
5788840,54.32294007914712,54.32294007914712
5788808,21.902633324151946,21.902633324151946
5788806,38.898323749284074,38.898323749284074
5788842,1.715332955245427,1.715332955245427
5789762,1.8249859958138697,1.8249859958138697
5788920,543.4648463662697,543.4648463662697
5788900,413.5358853237845,413.5358853237845
5788822,1614.681400736768,1614.681400736768
5788814,1369.7428983585548,1369.7428983585548
5788810,664.1695378777179,664.1695378777179
5788812,703.0699433212919,703.0699433212919
5788816,291.00410794178964,291.00410794178964
5788858,396.9685137370217,396.9685137370217
5788838,1.2366575669199198,1.2366575669199198
5788868,1.145212448925888,1.145212448925888
5789854,1.235010322597379,1.235010322597379
5788870,9.672059256038256,9.672059256038256
5788992,0.039890748049003555,0.039890748049003555
5789966,0.03954545872591088,0.03954545872591088
5789784,1.5876681301228934,1.5876681301228934
5789770,1.5452636858046647,1.5452636858046647
5789004,0.20583323029262376,0.20583323029262376
5788966,0.031008020542743233,0.031008020542743233
5789962,0.030002168009433377,0.030002168009433377
5789860,0.03839167114512983,0.03839167114512983
5789786,0.039552446112379167,0.039552446112379167
5789050,0.036020977709488186,0.036020977709488186
5790024,21257.766978693617,69012.00796272658
5790026,21257.759026908167,69011.20135837095
5789024,4237.906755216633,4353.85706116795
5790232,4235.133312104237,4347.511790119362
5790114,22407.29446873922,70903.20001555192
5790220,22407.29446873922,70903.20001555192
5790146,2828.4526997555568,2828.4526997555568
5789084,2828.598981200816,2828.598981200816
5790148,21839.1290862491,69244.3147434556
5790124,22129.37880044937,70533.08496657315
5790154,22131.68481542897,70541.48169731561
5790118,21943.475239936266,69708.20585811872
5790120,22086.775032643687,70348.417027031
5790122,22017.965342755288,70040.43587775875
5790116,21841.7277325955,69253.43498950129
5790126,22132.71983005684,70546.08992393599
5790230,22183.207941087392,70765.94157060776
5790228,22166.043136402655,70717.74703255884
5793588,22216.06423544334,70929.47460822584
5790132,22400.828012027232,71692.31094826682
5790128,22216.763305729535,70932.27225084769
5790152,22327.987107191573,71410.90661625315
5790130,22318.33066848052,71376.1664788441
5790134,22408.164424307004,71716.26467650649
5790150,22407.051098218875,71713.09518877132
5789106,72.0804998212921,71.4349468812386
5790144,72.07902637566389,71.43460344050388
5789074,30.409529755737015,30.409529755737015
5790226,30.40611443237387,30.40611443237387
5789026,15.534370472999118,15.534370472999118
5790136,15.534313204337563,15.534313204337563
5789076,0.23095762924943414,0.23095762924943414
5790140,0.23095762901322062,0.23095762901322062
5789868,760.5304861925988,760.5304861925988
5789866,423.3065222559652,423.3065222559652
5789864,351.54651183111145,351.54651183111145
5789312,14.621130871309692,14.621130871309692
5789832,14.595704298808876,14.595704298808876
5789232,18.76711757767203,18.76711757767203
5789204,18.481414813702813,18.481414813702813
5789906,18.76421988411921,18.76421988411921
5789336,20.195404995188042,20.195404995188042
5789328,8.138345638949584,8.138345638949584
5789306,0.002118923649716481,0.002118923649716481
5789834,0.0010594405208672994,0.0010594405208672994
5789836,0.025426687532256513,0.025426687532256513
5789318,0.024720401431002723,0.024720401431002723
5789314,0.023660983845249322,0.023660983845249322
5789320,0.021895278434036596,0.021895278434036596
5789346,0.01977643393984244,0.01977643393984244
5789378,0.018363896264783623,0.018363896264783623
5789392,0.01836396086372317,0.01836396086372317
5789408,0.017304567121435972,0.017304567121435972
5789412,0.015538890220456104,0.015538890220456104
5789420,0.01059479810696483,0.01059479810696483
5789422,0.009535486692772875,0.009535486692772875
5789430,0.008476157687097,0.008476157687097
5789500,0.0028251747223127983,0.0028251747223127983
5789544,0.0010594405208672985,0.0010594405208672985
5789830,0.008122348300193856,0.008122348300193856
5789840,0.0010594405208672998,0.0010594405208672998
5789396,1.3879744022319014,1.3879744022319014
5789282,0.0007062936805782001,0.0007062936805782001
5789258,0.0017657342014454982,0.0017657342014454982
5789308,0.0014125873611564002,0.0014125873611564002
5789322,0.001412587361156398,0.001412587361156398
5789998,0.0003531468402891003,0.0003531468402891003
5789342,0.0010594405208672992,0.0010594405208672992
5789388,0.0007062936805781995,0.0007062936805781995
5789414,0.003884615243180103,0.003884615243180103
5790012,0.0,0.0
5789406,0.0007062936805781995,0.0007062936805781995
5789434,0.0049440557640474,0.0049440557640474
5789506,0.0007062936805781992,0.0007062936805781992
5789440,0.0,0.0
5789394,0.0007062936805781989,0.0007062936805781989
5789400,0.0007062936805781996,0.0007062936805781996
1631087,516.0948373767097,516.0948373767097
1631055,515.9825366720546,515.9825366720546
1631053,516.9439322757753,516.9439322757753
1631525,509.9936084212345,509.9936084212345
1631021,271.8746410052222,271.8746410052222
1631029,270.20434700646723,270.20434700646723
1631001,223.75294109908606,223.75294109908606
1629569,52.130560349912024,52.130560349912024
1629551,40.65483052386379,40.65483052386379
1629811,0.004590908923758301,0.004590908923758301
1629535,0.0028251747223128,0.0028251747223128
1631037,21.03426592745401,21.03426592745401
1631613,21.256957659422316,21.256957659422316
1631523,21.282008141763114,21.282008141763114
1630995,21.947060609790565,21.947060609790565
1630989,21.94770125217902,21.94770125217902
1629561,22.027549191234044,22.027549191234044
1630981,21.936863738731546,21.936863738731546
1629517,23.279658690467954,23.279658690467954
1629795,24.00015717076537,24.00015717076537
1629827,4.437253868650005,4.437253868650005
1629509,24.112563372572463,24.112563372572463
1631019,231.37697680123986,231.37697680123986
1629567,97.54615244124706,97.54615244124706
1631017,74.45276826569378,74.45276826569378
1629817,97.69191881559449,97.69191881559449
1629547,99.66767221563973,99.66767221563973
1629813,7.837355303348355,7.837355303348355
1629529,7.85229866972843,7.85229866972843
1631049,1.2708094282710982,1.2708094282710982
1631041,0.8535593422321285,0.8535593422321285
1631013,0.03778850438796966,0.03778850438796966
1629559,0.021188895020255585,0.021188895020255585
1629819,0.020835777234063192,0.020835777234063192
1629793,0.0197762228715929,0.0197762228715929
1631039,0.005650553335390694,0.005650553335390694
1631615,0.004944444483859587,0.004944444483859587
1631035,0.003178321562601901,0.003178321562601901
1631011,0.05685721301889734,0.05685721301889734
1631005,0.047675576798814984,0.047675576798814984
1629823,0.0434371037122483,0.0434371037122483
1631603,0.04343708338703764,0.04343708338703764
1629829,0.004237762083469203,0.004237762083469203
1629549,0.041318180012098235,0.041318180012098235
1631007,0.007037210426763159,0.007037210426763159
1631605,0.005643035773298203,0.005643035773298203
1631003,0.0017609440086048663,0.0017609440086048663
1629515,0.0084755241669384,0.0084755241669384
1629799,0.0081223773266493,0.0081223773266493
1629825,0.0003531468402891003,0.0003531468402891003
1629511,0.004590908923758297,0.004590908923758297
1631689,0.010947895943752428,0.010947895943752428
1629563,0.010947933758086592,0.010947933758086592
1630983,0.01165417791387398,0.01165417791387398
1629545,0.0017657342014455006,0.0017657342014455006
1629815,0.0017657342014455006,0.0017657342014455006
1629557,0.0010594405208673005,0.0010594405208673005
1629831,0.0003531468402891002,0.0003531468402891002
1629543,0.0070629368057819955,0.0070629368057819955
1630991,0.004944055764047397,0.004944055764047397
1630993,0.004944055764047397,0.004944055764047397
1630997,0.0003531468402891002,0.0003531468402891002
1629565,175.6813038957561,175.6813038957561
1631015,173.95080490330943,173.95080490330943
1629821,171.95856672605174,171.95856672605174
1629537,174.6090132927986,174.6090132927986
1629533,165.53061602014117,165.53061602014117
1629797,0.0028251747223128005,0.0028251747223128005
1629513,0.0021188810417345997,0.0021188810417345997
1629807,0.0014125873611564,0.0014125873611564
1629531,34.10336230172858,34.10336230172858
1629521,0.0014125873611564,0.0014125873611564
1629527,27.92719397638657,27.92719397638657
1630999,0.0,0.0
1631661,0.0,0.0
1629553,43.37289769430498,43.37289769430498
1631027,0.0269612957431056,0.0269612957431056
1631663,0.0007062936805782005,0.0007062936805782005
1631057,0.002118881041734601,0.002118881041734601
1631665,0.0017657342014455006,0.0017657342014455006
1629523,73.91327287300673,73.91327287300673
1629525,138.30094789825793,138.30094789825793
1629809,138.3568509673423,138.3568509673423
1629805,23.22631686916526,23.22631686916526
1629803,23.218592331491738,23.218592331491738
1629801,0.0091818178475166,0.0091818178475166
