,5781703,5781223,5781221,5781887,5781313,5781903
2022-08-22 05:02:00+00:00,2.897361857451548,15.653990426889411,19.462990930540165,19.462990930540165,8.424542017260517,8.424542017260517
2022-08-22 05:04:00+00:00,2.8910493343068993,15.583772261150273,19.40249015244246,19.40249015244246,8.432671025032777,8.432671025032777
2022-08-22 05:06:00+00:00,2.884975148568715,15.517818208607979,19.33925205329731,19.33925205329731,8.437619365393259,8.437619365393259
2022-08-22 05:08:00+00:00,2.879129189039246,15.455955164438906,19.274013844827614,19.274013844827614,8.439492338517994,8.439492338517994
2022-08-22 05:10:00+00:00,2.8735017734769928,15.39801705113756,19.20742328941652,19.20742328941652,8.438391758482258,8.438391758482258
2022-08-22 05:12:00+00:00,2.8680836303987163,15.3438445332374,19.14004798760528,19.14004798760528,8.434416068672515,8.434416068672515
2022-08-22 05:14:00+00:00,2.8628658816534784,15.293284743612794,19.072383751160153,19.072383751160153,8.42766045337751,8.42766045337751
2022-08-22 05:16:00+00:00,2.8578400257359586,15.24619102089195,19.00486214988407,19.00486214988407,8.418216945684973,8.418216945684973
2022-08-22 05:18:00+00:00,2.852997921807686,15.202422657529747,18.93785731191919,18.93785731191919,8.40617453180628,8.40617453180628
2022-08-22 05:20:00+00:00,2.848331774396151,15.161844658107748,18.871692049659938,18.871692049659938,8.391619251947297,8.391619251947297
2022-08-22 05:22:00+00:00,2.8438341187430427,15.124327507446203,18.806643376495984,18.806643376495984,8.374634297839759,8.374634297839759
2022-08-22 05:24:00+00:00,2.8394978067740664,15.089746948129715,18.74294747336209,18.74294747336209,8.355300107043762,8.355300107043762
2022-08-22 05:26:00+00:00,2.8353159936639813,15.057983767064401,18.68080415842404,18.68080415842404,8.333694454128226,8.333694454128226
2022-08-22 05:28:00+00:00,2.8312821249715965,15.028923590699954,18.620380908120637,18.620380908120637,8.309892538832727,8.309892538832727
2022-08-22 05:30:00+00:00,2.8273899243205545,15.002456688564783,18.561816473159492,18.561816473159492,8.283967071310602,8.283967071310602
2022-08-22 05:32:00+00:00,2.8236333816027392,14.978477784776812,18.505224128882908,18.505224128882908,8.255988354549974,8.255988354549974
2022-08-22 05:34:00+00:00,2.8200067416821475,14.956885877206128,18.450694595637646,18.450694595637646,8.226024364066125,8.226024364066125
2022-08-22 05:36:00+00:00,2.816504493577979,14.93758406397886,18.398298661360585,18.398298661360585,8.194140824955541,8.194140824955541
2022-08-22 05:38:00+00:00,2.8131213601066283,14.920479377024252,18.34808953549718,18.34808953549718,8.160401286398983,8.160401286398983
2022-08-22 05:40:00+00:00,2.8098522879630976,14.90548262237902,18.300104960569936,18.300104960569936,8.124867193698044,8.124867193698044
2022-08-22 05:42:00+00:00,2.8066924382231986,14.892508226974678,18.254369105181645,18.254369105181645,8.087597957926828,8.087597957926828
2022-08-22 05:44:00+00:00,2.803637177248687,14.881474091644641,18.21089425994776,18.21089425994776,8.048651023277728,8.048651023277728
2022-08-22 05:46:00+00:00,2.8006820679782356,14.872301450098602,18.16968235578059,18.16968235578059,8.00808193217763,8.00808193217763
2022-08-22 05:48:00+00:00,2.7978228615878775,14.864914733621971,18.130726322074306,18.130726322074306,7.965944388248364,7.965944388248364
2022-08-22 05:50:00+00:00,2.7950554895052497,14.859241441267923,18.094011300645445,18.094011300645445,7.922290317182755,7.922290317182755
2022-08-22 05:52:00+00:00,2.7923760557626163,14.8552120153191,18.05951572975091,18.05951572975091,7.877169925605308,7.877169925605308
2022-08-22 05:54:00+00:00,2.7897808296743136,14.852759721805036,18.027212311120042,18.027212311120042,7.830631757984221,7.830631757984221
2022-08-22 05:56:00+00:00,2.7872662388248433,14.851820535870068,17.99706887168397,17.99706887168397,7.782722751659252,7.782722751659252
2022-08-22 05:58:00+00:00,2.784828862354436,14.852333031794826,17.969049130552488,17.969049130552488,7.733488290047825,7.733488290047825
2022-08-22 06:00:00+00:00,2.7824654245294687,14.854238277482368,17.94311338076433,17.94311338076433,7.682972254089665,7.682972254089665
2022-08-22 06:02:00+00:00,2.780640721997269,14.846221948695515,17.92257409452701,17.92257409452701,7.633953247055217,7.633953247055217
2022-08-22 06:04:00+00:00,2.7793318995159333,14.828686819075621,17.905924731358596,17.905924731358596,7.5863817078339375,7.5863817078339375
2022-08-22 06:06:00+00:00,2.7785170714516187,14.80201931137069,17.891842108115725,17.891842108115725,7.540209716101004,7.540209716101004
2022-08-22 06:08:00+00:00,2.778175280644007,14.766590161211955,17.87916735168371,17.87916735168371,7.495390937996942,7.495390937996942
2022-08-22 06:10:00+00:00,2.778286459016853,14.722755053943962,17.866888727020047,17.866888727020047,7.4518805736056075,7.4518805736056075
2022-08-22 06:12:00+00:00,2.7788313898595884,14.670855235602085,17.854126159732616,17.854126159732616,7.409635306170976,7.409635306170976
2022-08-22 06:14:00+00:00,2.779791671709085,14.611218099086924,17.84011728965866,17.84011728965866,7.368613252995176,7.368613252995176
2022-08-22 06:16:00+00:00,2.7811496837636955,14.544157746542556,17.82420490754939,17.82420490754939,7.328773917962107,7.328773917962107
2022-08-22 06:18:00+00:00,2.7828885527645637,14.469975528904603,17.805825641113604,17.805825641113604,7.2900781456328305,7.2900781456328305
2022-08-22 06:20:00+00:00,2.784992121281956,14.388960563544948,17.78449976947463,17.78449976947463,7.252488076860689,7.252488076860689
2022-08-22 06:22:00+00:00,2.7874449173470164,14.3013902309023,17.759822056675596,17.759822056675596,7.215967105875844,7.215967105875844
2022-08-22 06:24:00+00:00,2.79023212537185,14.207530650951647,17.731453505345034,17.731453505345034,7.180479838790593,7.180479838790593
2022-08-22 06:26:00+00:00,2.793339558303301,14.10763714033111,17.699113941113165,17.699113941113165,7.14599205347841,7.14599205347841
2022-08-22 06:28:00+00:00,2.7967536309580656,14.001954650911374,17.662575346943335,17.662575346943335,7.112470660781262,7.112470660781262
2022-08-22 06:30:00+00:00,2.8004613344890394,13.890718190561067,17.621655874299964,17.621655874299964,7.07988366700119,7.07988366700119
2022-08-22 06:32:00+00:00,2.804450211934898,13.774153226830881,17.576214465090725,17.576214465090725,7.048200137633666,7.048200137633666
2022-08-22 06:34:00+00:00,2.808708334806961,13.652476074249808,17.526146024667902,17.526146024667902,7.0173901623016,7.0173901623016
2022-08-22 06:36:00+00:00,2.8132242806693313,13.52589426589882,17.47137709191501,17.47137709191501,6.987424820850259,6.987424820850259
2022-08-22 06:38:00+00:00,2.817987111670171,13.39460690990024,17.411861957637846,17.411861957637846,6.958276150564649,6.958276150564649
2022-08-22 06:40:00+00:00,2.8229863539837674,13.258805031435156,17.347579187176255,17.347579187176255,6.929917114472217,6.929917114472217
2022-08-22 06:42:00+00:00,2.8282119781247417,13.118671900876377,17.278528507401116,17.278528507401116,6.902321570694932,6.902321570694932
2022-08-22 06:44:00+00:00,2.8336543800974088,12.974383348600618,17.204728022103524,17.204728022103524,6.875464242815997,6.875464242815997
2022-08-22 06:46:00+00:00,2.8393043633448523,12.826108067020625,17.126211723257924,17.126211723257924,6.849320691227625,6.849320691227625
2022-08-22 06:48:00+00:00,2.845153121463792,12.674007900356097,17.043027268783703,17.043027268783703,6.823867285427374,6.823867285427374
2022-08-22 06:50:00+00:00,2.8511922216527514,12.518238122641133,16.955234000271496,16.955234000271496,6.799081177231649,6.799081177231649
2022-08-22 06:52:00+00:00,2.857413588862419,12.358947704445775,16.86290117671041,16.86290117671041,6.77494027487601,6.77494027487601
2022-08-22 06:54:00+00:00,2.8638094906184146,12.196279568769782,16.76610640257612,16.76610640257612,6.751423217972921,6.751423217972921
2022-08-22 06:56:00+00:00,2.870372522487929,12.030370836548208,16.664934230740712,16.664934230740712,6.728509353298559,6.728509353298559
2022-08-22 06:58:00+00:00,2.877095594162931,11.861353062190512,16.559474922565027,16.559474922565027,6.706178711381221,6.706178711381221
